created_at,text,source,id_str,retweet_count,favorite_count
Fri Jul 04 04:07:14 +0000 2014,Normally, we do not so much look at things as overlook them.,Alan Watts,484911285843529000,33,37
Sat Jun 28 13:07:13 +0000 2014,You are the Truth from foot to brow. Now, what else would you like to know?,Rumi,482872848218734000,28,42
Sat Jun 28 10:07:43 +0000 2014,Sell your cleverness and buy bewilderment.,Rumi,482827679465754000,37,42
Sat Jun 28 07:07:12 +0000 2014,The whole moon and the entire sky are reflected in one dewdrop on the grass.,Dogen,482782246991302000,35,42
Sat Jun 28 04:07:18 +0000 2014,Do not let pleasure distract you from meditation, from the way. Free yourself from pleasure and pain.,Buddha,482736977243308000,35,58
Sat Jun 28 01:07:12 +0000 2014,If our thinking is clear, how could work or money be the problem? Our thinking is all we need to change.,Byron Katie,482691650729570000,35,46
Fri Jun 27 22:07:13 +0000 2014,It is the familiar that usually eludes us in life. What is before our nose is what we see last.,William Barrett,482646357304688000,25,22
Fri Jun 27 19:07:10 +0000 2014,The highest good is like water. It flows in places men reject and so is like the Tao.,Lao Tzu,482601045311234000,22,19
Fri Jun 27 16:07:13 +0000 2014,Thoughtfulness is the way to deathlessness, thoughtlessness the way to death.,Gautama Siddhartha,482555762330173000,17,20
Fri Jun 27 13:07:11 +0000 2014,Two there are who are never satisfied -- the lover of the world and the lover of knowledge.,Rumi,482510452241358000,31,35
Thu Jun 19 13:07:42 +0000 2014,Journey of a thousand miles begins with a single step.,Zen Proverb,479611481999572000,36,37
Thu Jun 19 10:08:20 +0000 2014,The world is not to be put in order, the world is order incarnate. It is for us to put ourselves in unison with this order.,Henry Miller,479566343251820000,43,45
Thu Jun 19 07:08:24 +0000 2014,Since there is never a time when worldly activities come to an end, limit your activities.,Atisha,479521060959059000,21,33
Thu Jun 19 04:09:00 +0000 2014,The no-mind not-thinks no-thoughts about no-things.,The Buddha,479475913357524000,29,31
Thu Jun 19 01:08:07 +0000 2014,The truth is that everything is One, and this of course is not a numerical One.,Philip Kapleau,479430391271784000,22,45
Wed Jun 18 22:08:11 +0000 2014,Life is now. There was never a time when your life was not now, nor will there ever be.,Eckhart Tolle,479385111948185000,56,43
Wed Jun 18 19:08:17 +0000 2014,The only Zen you find on the tops of mountains is the Zen you bring up there.,Robert M. Pirsig,479339835996790000,32,50
Wed Jun 18 16:07:32 +0000 2014,Life flows on within you and without you.,George Harrison,479294350867046000,34,43
Tue Jul 01 19:07:21 +0000 2014,Challenges cannot possibly be good or bad. Challenges are simply challenges.,Carlos Castaneda,484050644584890000,24,31
Tue Jul 01 16:07:07 +0000 2014,I like reality. It tastes of bread.,Jean Anouilh,484005288962711000,15,17
Tue Jul 01 13:07:29 +0000 2014,Give me beauty in the inward soul; may th eoutward and the inward man be at one.,Socrates,483960080912900000,23,18
Tue Jul 01 10:07:13 +0000 2014,Nothing troubles me more than time and space, and yet nothing troubles me less.,Charles Lamb,483914717053067000,12,6
Tue Jul 01 07:07:10 +0000 2014,To know that you do not know is the best. To pretend to know when you do not know is a disease.,Tao Te Ching,483869402610565000,46,64
Tue Jul 01 04:07:56 +0000 2014,Man stands in his own shadow and wonders why it's dark.,Zen Proverb,483824300747919000,76,82
Tue Jul 01 01:07:40 +0000 2014,All beings are the truth just as they are.,Zen Proverb,483778931708133000,25,29
Mon Jun 30 22:07:41 +0000 2014,The highest level of creativity consists in being, not doing,Marianne Williamson,483733638274887000,23,40
Mon Jun 30 19:07:59 +0000 2014,When one sees that everything exists as an illusion, one can live in a higher sphere than ordinary man.,The Buddha,483688414538387000,33,49
Sun Jul 06 07:07:08 +0000 2014,Nothing is more conductive to peace of mind than not having any opinion at all.,G. C. Lichtenberg,485681335827439000,25,48
Sun Jul 06 04:07:45 +0000 2014,Meditation is not a means to an end. It is both the means and the end.,J. Krishnamurti,485636193040990000,34,40
Sun Jul 06 01:07:53 +0000 2014,When you do things from your soul, you feel a river moving in you, a joy.,Rumi,485590928824885000,73,73
Sat Jul 05 22:07:29 +0000 2014,Decent clothes…a car, but what's it all about?,From the movie Alfie, by Bill Naughton,485545529745489000,7,10
Sat Jul 05 19:07:10 +0000 2014,Love is the absence of judgment.,Dalai Lama,485500150140264000,97,106
Sat Jul 05 16:07:41 +0000 2014,Look at every path closely & ask: Does this path have a heart? If it does, it is good. If it doesn't, it is of no use.,Carlos Castaneda,485454980263202000,56,68
Sat Jul 05 13:07:42 +0000 2014,Spare yourself from seeking love, approval, or appreciation-from anyone. And watch what happens in reality.,Byron Katie,485409687203241000,71,98
Sat Jul 05 10:07:53 +0000 2014,When you understand it is foolish to look for fire with fire, the meal is already cooked.,Zen Proverb,485364433766875000,21,21
Sat Jul 05 07:07:55 +0000 2014,Nothing ever happened in the past; it happened in the Now. Nothing will ever happen in the future; it will happen in the Now.,E. Tolle,485319142745337000,59,51
Sun Jun 22 22:07:11 +0000 2014,Better to struggle with a sick jackass than carry the wood by yourself.,Zen Proverb,480834410649251000,18,30
Sun Jun 22 19:08:37 +0000 2014,When a warrior learns to stop the internal dialogue, everything becomes possible.,Carlos Castaneda,480789473144635000,68,86
Sun Jun 22 16:07:14 +0000 2014,Movement overcomes cold; stillness overcomes heat. Stillness and tranquility set things in order in the universe.,Lao Tzu,480743824709664000,37,41
Sun Jun 22 13:08:27 +0000 2014,I came to see that the world is always as it should be, whether I opposed it or not.,Byron Katie,480698834017075000,30,37
Sun Jun 22 10:07:37 +0000 2014,Thoughts are just what is. They appear. They're innocent. They're not personal.,Byron Katie,480653327081160000,37,36
Sun Jun 22 07:08:05 +0000 2014,I came to embrace reality with all my heart.,Byron Katie,480608143723204000,27,20
Sun Jun 22 04:08:36 +0000 2014,If only I may grow: firmer, simpler, quieter, warmer.,Dag Hammarskjold,480562973631852000,45,57
Sun Jun 22 01:08:09 +0000 2014,Of what I know, I have told you only a little. Why have I not told you the rest? Because it would not help lead you to Nirvana.,Buddha,480517564506730000,26,40
Sat Jun 21 22:08:06 +0000 2014,Nothing terrible has ever happened except in our thinking.,Byron Katie,480472252966653000,34,45
Mon Jul 07 10:07:12 +0000 2014,If you become a camel, they'll put a load on your back.,Mongolian Proverb,486089037875130000,15,15
Mon Jul 07 07:07:11 +0000 2014,Your task is not to seek love but merely to find all the barriers within yourself that you have built against it.,Rumi,486043733625151000,98,116
Mon Jul 07 04:07:10 +0000 2014,In dwelling, be close to the land. In meditation, go deep in the heart.,Lao Tzu,485998434928066000,34,52
Mon Jul 07 01:07:36 +0000 2014,A haiku is the expression of a temporary enlightenment in which we see into the life of things.,R.H. Blyth,485953241835122000,36,45
Sun Jul 06 22:07:12 +0000 2014,All wrong-doing arises because of mind. If mind is transformed can wrong-doing remain?,Zen Proverb,485907844068155000,34,19
Sun Jul 06 19:08:44 +0000 2014,Wonder into wonder existence opens.,Tao Te Ching,485862930278133000,18,25
Sun Jul 06 16:07:09 +0000 2014,Nothing endures but change.,Heraclitus,485817236717060000,36,52
Sun Jul 06 13:07:34 +0000 2014,Self-realization is not complete until it lives in action.,Byron Katie,485772039740198000,28,35
Sun Jul 06 10:07:11 +0000 2014,There is more to knowing than just being correct.,Taoist Proverb,485726646784499000,84,81
Mon Jun 16 07:07:29 +0000 2014,Tao is the way and the way is Tao.,Taoist Proverb,478433666474209000,11,12
Mon Jun 16 04:07:35 +0000 2014,The resistance to the unpleasant situation is the root of suffering.,Ram Dass,478388392099848000,44,75
Mon Jun 16 01:07:13 +0000 2014,What is truth? I don't know and I'm sorry I brought it up.,Edward Abbey,478343002721882000,20,30
Sun Jun 15 22:07:15 +0000 2014,Just as a mighty boulder stirs not with the wind, so the wise are never moved either by praise or blame.,The Dhammapada,478297711213821000,40,51
Sun Jun 15 19:08:02 +0000 2014,There is nothing useless in nature; not even uselessness itself.,Montiaigne,478252608952741000,28,25
Wed Jul 02 22:07:13 +0000 2014,The highest wisdom has but one science: the science of the whole explaining the whole creation and man's place in it.,Tolstoy,484458299199586000,10,23
Wed Jul 02 19:08:38 +0000 2014,If you make a mistake and do not correct it, this is called a mistake.,Confusionism,484413355071787000,39,43
Wed Jul 02 16:07:12 +0000 2014,The nightmare always becomes laughter, once it's understood.,Byron Katie,484367696327614000,33,41
Wed Jul 02 13:07:41 +0000 2014,Enjoy yourself. It's later than you think.,Chinese Proverb,484322519944822000,17,19
Wed Jul 02 10:07:38 +0000 2014,Believe nothing, no matter where you read it or who said it, no matter if I said it.,Buddha,484277209121964000,62,69
Wed Jul 02 07:08:14 +0000 2014,It's always within us to relate this way.,Thaddeus Golas,484232061008773000,5,6
Wed Jul 02 04:07:12 +0000 2014,More words count less. Hold fast to the center.,Lao Tzu,484186501866332000,33,30
Wed Jul 02 01:07:09 +0000 2014,It is better to do nothing. Than to do what is wrong. For whatever you do, you do to yourself.,The Dhammapada,484141189193814000,56,62
Tue Jul 01 22:07:09 +0000 2014,Buddha is always helping you. But usually we refuse Buddha's offer.,Suzuki Roshi,484095890454749000,15,29
Sat Jun 21 19:08:04 +0000 2014,Everything will come, exactly as it does.,Zen Proverb,480426944849539000,86,62
Sat Jun 21 16:07:52 +0000 2014,I climb the road that never ends. Who can break from the snares of the world & join me in the clouds?,Han Shan,480381597263613000,26,15
Sat Jun 21 13:07:08 +0000 2014,The mastery of nature is vainly believed to be an adequate substitute for self-mastery.,Reinhold Niebuhr,480336114138750000,23,17
Sat Jun 21 10:07:44 +0000 2014,If the boulders are moved, even the river will change its course. This is Tao.,Deng Ming-Dao,480290965153153000,38,29
Sat Jun 21 07:07:17 +0000 2014,Where ignorance is our master, there is no possibility of real peace.,Dalai Lama,480245554380029000,43,40
Sat Jun 21 04:07:28 +0000 2014,When the eye is not set on one leaf & you face the tree w nothing at all in mind, any number of leaves are visible to the eye.,Takuan Soto,480200300759089000,32,31
Sat Jun 21 01:07:56 +0000 2014,From the withered tree, a flower blooms.,Zen Proverb,480155121176027000,37,38
Fri Jun 20 22:07:57 +0000 2014,Teach us to care and not to care. Teach us to sit still.,T.S. Eliot,480109828464209000,27,26
Fri Jun 20 19:08:06 +0000 2014,The bird of paradise lands only on the hand that does not grasp.,Zen Proverb,480064565397684000,60,41
Tue Jun 24 01:07:58 +0000 2014,Zen aims at freedom but its practice is disciplined.,Gary Snyder,481242295019507000,31,20
Mon Jun 23 22:07:32 +0000 2014,Since all living beings are bound by their craving for existence, you must begin by finding the determination to be free.,Je Tsongkhapa,481196887522148000,27,33
Mon Jun 23 19:07:50 +0000 2014,Think with the whole body.,Taisen Deshimaru,481151662946394000,39,36
Mon Jun 23 16:09:49 +0000 2014,You cannot transform yourself. All you can do is create a space for transformation to happen, for grace & love to enter.,Eckhart Tolle,481106861627047000,56,56
Mon Jun 23 13:07:15 +0000 2014,Knowing is delusion; now knowing is confusion. The true Way is as vast and boundless as outer space.,Nansen,481060919188135000,17,18
Mon Jun 23 10:07:46 +0000 2014,Fill your bowl to the brim and it will spill.,Zen Proverb,481015748824137000,25,25
Mon Jun 23 07:07:42 +0000 2014,The story we tell is the only nightmare that we have lived.,Byron Katie,480970436872634000,15,13
Mon Jun 23 04:08:04 +0000 2014,I'm a lover of reality, not because I'm a spiritual woman, but because it hurts when I argue with what is.,Byron Katie,480925227992354000,33,41
Mon Jun 23 01:07:52 +0000 2014,Nothing is permanent - not even our troubles.,Charlie Chaplin,480879878624280000,105,106
Thu Jun 26 07:07:10 +0000 2014,To know what you do no know is the best. To pretend to know when you do not know is disease.,Lao Tzu,482057464670863000,26,28
Thu Jun 26 04:07:33 +0000 2014,The person who says it cannot be done should not interrupt the person doing it.,Chinese Proverb,482012263159963000,119,104
Thu Jun 26 01:07:42 +0000 2014,Everyone is in the best seat.,John Cage,481967003725754000,14,12
Wed Jun 25 22:07:22 +0000 2014,Tao is everywhere. It cannot be kept from the sincere.,Deng Ming-Dao,481921620278509000,15,22
Wed Jun 25 19:07:17 +0000 2014,Let go of thinking.,Rumi,481876300643434000,41,48
Wed Jun 25 16:07:20 +0000 2014,Reality is always good, even in situations that seem like nightmares.,Byron Katie,481831015909195000,28,35
Wed Jun 25 13:07:07 +0000 2014,Death is not the biggest fear we have; our biggest fear is taking the risk to be alive and express what we really are.,Miguel Angel Ruiz,481785662337978000,61,72
Wed Jun 25 10:07:58 +0000 2014,The secret of contentment is knowing how to enjoy what you have, & to lose desire for things beyond your reach.,Lin Yutang,481740576094961000,64,54
Wed Jun 25 07:07:55 +0000 2014,The truth is: you don't have a life, you are life.,Eckhart Tolle,481695264894242000,65,61
Wed Jun 25 04:07:48 +0000 2014,How could the drops of water know themselves to be a river? Yet the river flows on.,Antoine de Saint-Exupery,481649939278487000,39,59
Wed Jun 25 01:07:14 +0000 2014,Real knowledge is to know the extent of one's ignorance.,Confucius,481604498641928000,80,71
Tue Jun 24 22:07:48 +0000 2014,As solid rock remains unmoved by the wind, so the wise remain unmoved by blame and praise.,Gautama Siddhartha,481559339950280000,59,69
Tue Jun 24 19:09:56 +0000 2014,The significance is hiding in the insignificant. Appreciate everything.,Eckhart Tolle,481514578506162000,70,67
Tue Jun 24 16:08:25 +0000 2014,If you are in the future, then ego seems to be very substantial. If you are in the present the ego is a mirage, it starts disappearing.,O,481468900757237000,31,26
Tue Jun 24 13:08:10 +0000 2014,If I had a prayer, it would be this: 'God, spare me from the desire for love, approval, or appreciation. Amen.',Byron Katie,481423538474065000,46,59
Tue Jun 24 10:08:03 +0000 2014,Wisdom tends to grow in proportion to one's awareness of one's ignorance.,Anthony de Mello,481378207992930000,60,43
Tue Jun 24 07:10:50 +0000 2014,Nature is not anthropomorphic.,Lao Tzu,481333610604408000,21,18
Tue Jun 24 04:09:30 +0000 2014,By plucking the petals, you do not gather the beauty of the flower.,Zen Proverb,481287978682425000,53,52
Sun Jun 29 13:07:40 +0000 2014,Manifest plainness. Embrace simplicity. Reduce selfishness. Have few desires.,Lao Tzu,483235349406441000,45,64
Sun Jun 29 10:07:22 +0000 2014,In your hopelessness is the only hope, and in your desirelessness is your only fulfillment.,Osho,483189979120926000,28,46
Sun Jun 29 07:07:37 +0000 2014,The judgment of time is always done in the past tense.,Zen Proverb,483144743124492000,23,22
Sun Jun 29 04:07:29 +0000 2014,Your thoughts have little legs that go out & create what you think about.,P. Hayes,483099410193477000,45,51
Sun Jun 29 01:07:12 +0000 2014,Guard your senses. Temper your sharpness. Mask your brightness. Be at one with the earth. This is primal union.,Lao Tzu,483054039593398000,34,36
Sat Jun 28 22:07:36 +0000 2014,The best mind-altering drug is the truth.,Lily Tomlin,483008840649031000,75,70
Sat Jun 28 19:07:51 +0000 2014,Not only has one to do one's best, one must remain detached from whatever one is trying to achieve.,Janwillem Van De Wetering,482963606611714000,27,42
Sat Jun 28 16:07:08 +0000 2014,To be calm is the highest achievement of the self.,Zen Proverb,482918127509176000,54,81
Fri Jun 27 10:07:07 +0000 2014,The transcendental state of Being lies beyond all seeing, hearing, touching - beyond all thinking & feeling.,Maharishi Mahesh Yogi,482465137149108000,22,22
Fri Jun 27 07:07:31 +0000 2014,Better to sit all night than to go to bed with a dragon.,Zen Proverb,482419941786656000,31,47
Fri Jun 27 04:08:01 +0000 2014,Be empty of worrying. Think of who created thought!,Rumi,482374767987941000,33,54
Fri Jun 27 01:07:34 +0000 2014,If someone thinks love & peace is a cliche that's their problem. Love and peace are eternal.,John Lennon,482329356535353000,69,59
Thu Jun 26 22:07:09 +0000 2014,Keep walking, though there's no place to get to.,Rumi,482283953584615000,32,44
Thu Jun 26 19:07:37 +0000 2014,If you neglect your art for one day it will neglect you for two.,Chinese Proverb,482238772159856000,73,77
Thu Jun 26 16:07:39 +0000 2014,Better to light a candle than to curse the darkness.,Chinese Proverb,482193481155477000,42,40
Thu Jun 26 13:07:10 +0000 2014,Ignore those that make you fearful and sad, that degrade you back towards disease and death.,Rumi,482148062354096000,42,46
Thu Jun 26 10:07:08 +0000 2014,To be idle is a short road to death and to be diligent is a way of life; foolish people are idle, wise people are diligent.,Buddha,482102754031050000,46,42
Fri Jun 20 16:07:17 +0000 2014,Avoid friends who cause you to increase delusions & rely upon those who increase your virtue. This you should take to heart.,Atisha,480019063499149000,31,38
Fri Jun 20 13:07:10 +0000 2014,You can watch a clock tick. You can witness a sunrise or a sunset, but that is not time. That is simply movement.,Zen Proverb,479973734397526000,66,73
Fri Jun 20 10:07:09 +0000 2014,I know nothing except the fact of my ignorance.,Socrates,479928431669690000,30,42
Fri Jun 20 07:07:58 +0000 2014,Never follow anyone else's path, unless you're in the woods and you're lost.,Ellen DeGeneres,479883339944693000,82,61
Fri Jun 20 04:07:19 +0000 2014,Water has never feared the fire.,Rumi,479837878516981000,47,75
Fri Jun 20 01:08:32 +0000 2014,Whatever you're doing, you're doing it now.,Pema Chodron,479792885895024000,33,28
Thu Jun 19 22:07:55 +0000 2014,Love, joy, and peace cannot flourish until you have freed yourself from mind dominance,Eckhart Tolle,479747432730091000,41,44
Thu Jun 19 19:07:33 +0000 2014,If a just approach is adopted an egg will be able to carry a horse.,Tibetan Proverb,479702038381867000,3,6
Thu Jun 19 16:07:59 +0000 2014,There is nothing you need to do first in order to be enlightened.,Thaddeus Golas,479656849051238000,23,30
Tue Jun 17 10:07:43 +0000 2014,The less a man knows, the more sure he is that he knows everything.,Joyce Cary,478841410352054000,40,43
Tue Jun 17 07:08:25 +0000 2014,Move and the way will open.,Taoist Proverb,478796290432581000,61,63
Tue Jun 17 04:07:55 +0000 2014,Wander where there is no path.,Chuang Tzu,478750863906054000,45,66
Tue Jun 17 01:07:55 +0000 2014,You were born with wings. Why prefer to crawl through life?,Rumi,478705567968792000,47,56
Mon Jun 16 22:07:43 +0000 2014,Zen is not a philosophy, it is poetry. It does not propose, it simply persuades. It does not argue, it simply sings its own song.,Osho,478660218453491000,27,36
Mon Jun 16 19:07:20 +0000 2014,Three things cannot be long hidden: the sun, the moon, and the truth.,Buddha,478614822901547000,88,71
Mon Jun 16 16:08:54 +0000 2014,You move totally away from reality when you believe that there is a legitimate reason to suffer.,Byron Katie,478569916459909000,19,29
Mon Jun 16 13:07:06 +0000 2014,Before enlightenment, chop wood, carry water. After enlightenment, Chinese take out and Twitter.,Roshi So,478524165977546000,21,23
Mon Jun 16 10:07:10 +0000 2014,Stop trying to observe time and you will be free of time.,Zen Proverb,478478886553284000,34,54
Wed Jul 09 13:24:08 +0000 2014,Whatever the present moment contains, accept it as if you had chosen it.,Eckhart Tolle,486863372911386000,120,115
Wed Jul 09 10:07:45 +0000 2014,The unquestioned mind is the world of suffering.,Byron Katie,486813952630738000,22,18
Wed Jul 09 07:07:44 +0000 2014,Rather than understand the original cause, we try to change the stressful feelings by looking outside ourselves.,Byron Katie,486768649257385000,26,29
Wed Jul 09 04:07:51 +0000 2014,Pour into it & it will never be filled; pour out of it & it will never be empty. No one knows why. This is Tao.,Chuang Tzu,486723378779549000,36,46
Wed Jul 09 01:07:14 +0000 2014,We may idealize freedom, but when it comes to our habits, we are completely enslaved.,Sogyal Rinpoche,486677925518114000,60,52
Tue Jul 08 22:07:13 +0000 2014,Sitting is the gateway of truth to total liberation.,Dogen,486632625067802000,14,19
Tue Jul 08 19:08:12 +0000 2014,If you are patient in one moment of anger, you will escape a hundred days of sorrow.,Chinese Proverb,486587574350536000,100,122
Tue Jul 08 16:07:39 +0000 2014,People think the Beatles know what's going on. We don't. We're just doing it.,John Lennon,486542135764983000,32,40
Mon Jun 30 16:07:13 +0000 2014,Mind always goes ahead or lags behind. Remain with the moment.,Osho,483642923133972000,39,28
Mon Jun 30 13:08:46 +0000 2014,Seeing into nothingness-this is the true seeing, the eternal seeing.,Shen Hui,483598016964988000,17,23
Mon Jun 30 10:07:30 +0000 2014,Death is a stripping away of all that is not you.,Eckhart Tolle,483552399064571000,31,43
Mon Jun 30 07:08:47 +0000 2014,No concept is a carrier of life.,Carl Jung,483507422552924000,11,15
Mon Jun 30 04:09:53 +0000 2014,There's no present. There's only the immediate future and the recent past.,George Carlin,483462399605747000,24,24
Mon Jun 30 01:08:19 +0000 2014,With stillness comes the benediction of peace.,Eckhart Tolle,483416710574514000,31,45
Sun Jun 29 22:07:09 +0000 2014,When nothing is done, nothing is left undone.,Zen Proverb,483371118548774000,18,32
Sun Jun 29 19:08:52 +0000 2014,Keep sharpening your knife and it will blunt.,Zen Proverb,483326250711547000,30,36
Sun Jun 29 16:08:03 +0000 2014,From the pine tree, learn of the pine tree. From the bamboo, learn of the bamboo.,Zen Proverb,483280747810533000,30,30
Fri Jul 04 01:07:14 +0000 2014,Everything in the universe is within you. Ask all from yourself.,Rumi,484865986655703000,45,68
Thu Jul 03 22:07:21 +0000 2014,As I am, so are others; as others are, so am I. Having thus identified self and others, harm no one nor have them harmed.,Buddha,484820717717192000,42,68
Thu Jul 03 19:08:33 +0000 2014,If you know that fundamentally there is nothing to seek, you have settled your affairs.,Rinzai,484775720246575000,30,36
Thu Jul 03 16:07:23 +0000 2014,When you eat, the meal is yourself.,Zen Proverb,484730128065626000,16,19
Thu Jul 03 13:07:15 +0000 2014,It is not enough to be compassionate. You must act also.,Taoist Proverb,484684796841705000,49,44
Thu Jul 03 10:07:12 +0000 2014,The present moment is a powerful goddess.,Goethe,484639486627049000,37,42
Thu Jul 03 07:07:11 +0000 2014,If you realize that you have enough, you are truly rich.,Taoist Proverb,484594185606287000,82,78
Thu Jul 03 04:07:53 +0000 2014,Mindfulness is opening to the present moment, pleasant or unpleasant, just as it is, witho clinging to it or rejecting it.,Sylvia Boorstein,484549062415233000,43,57
Thu Jul 03 01:07:10 +0000 2014,Poems are rough notations for the music we are.,Rumi,484503584789508000,37,50
Tue Jul 08 13:07:34 +0000 2014,The only Zen you find at the top of the mountain is the Zen you bring with you.,Zen Proverb,486496816574107000,66,70
Tue Jul 08 10:07:10 +0000 2014,If you want to be happy, be.,Aleksey Tolstoy,486451416756920000,88,69
Tue Jul 08 07:07:29 +0000 2014,We are all here on this planet as tourists. None of us can live here forever.,Dalai Lama,486406200452743000,68,73
Tue Jul 08 04:07:17 +0000 2014,There's only one corner of the universe you can be certain of improving and that's your own self.,Aldous Huxley,486360849796567000,81,76
Tue Jul 08 01:07:18 +0000 2014,When you realize there is nothing lacking, the whole world belongs to you.,Zen Proverb,486315556082311000,54,68
Mon Jul 07 22:07:31 +0000 2014,The purpose of human life, no matter who is controlling it, is to love whoever is around to be loved.,Kurt Vonnegut,486270313647591000,52,73
Mon Jul 07 19:07:23 +0000 2014,Learn to wish that everything should come to pass exactly as it does.,Epictetus,486224981601550000,41,56
Mon Jul 07 16:07:09 +0000 2014,Zen is…joyous iconoclasm which respects nothing and no one, particularly itself.,David Brandon,486179624444252000,18,18
Mon Jul 07 13:07:08 +0000 2014,I hear the unblown flute, in the deep summer shadows, of the Temple of Suma.,Basho,486134320063471000,17,12
